rcept_no,rcept_dt,corp_code,corp_name,report_tp,repror,stkqy,stkqy_irds,stkrt,stkrt_irds,report_resn
20251105000311,2025-11-05,00454399,이상네트웍스,약식,하성일,"1,350,552","68,551",13.73,0.69,장내 매매로 인한 변동
20251105000291,2025-11-05,01359815,한울반도체,일반,한울소재과학,"11,339,484",0,35.10,0,- 주식담보대출계약 체결 및 해제에 따른 변경 보고
20251105000278,2025-11-05,00199076,동일기연,일반,손동준,"2,937,464","-86,820",71.32,-2.11,보유 주식 변동
20251105000273,2025-11-05,00398701,엘앤에프,일반,새로닉스,"9,096,499",0,24.70,0.00,주식매수선택권 및 신주인수권 증권 행사
20251105000267,2025-11-05,01357765,큐라티스,약식,와이어드동반성장사모투자,"9,709,643","6,138,216",11.87,2.89,"1.(주)큐라티스 제1회 사모 전환사채(CB)
전환권 행사에 따른 주권 보유비율 변동
2. 일반투자목적에서 단순투자목적으로 보유목적 변경"
20251105000251,2025-11-05,00242378,이지홀딩스,일반,지현욱,"33,050,124",0,51.23,0,보고자의 주식담보계약체결
20251105000249,2025-11-05,00353610,이니텍,일반,에스제이제일차홀딩스,"7,939,154",0,34.49,-5.63,- 장외매도(주식양수도계약) 계약일정 변경
20251105000238,2025-11-05,00670340,씨에스윈드,일반,김성권,"17,458,992",0,41.40,0.00,주식담보대출계약 상환 및 신규체결
20251105000228,2025-11-05,01489648,솔브레인,일반,정지완,"3,494,796",0,44.93,0,변경 보고
20251105000206,2025-11-05,01430475,코람코라이프인프라리츠,약식,미래에셋자산운용,"23,227,073","1,228,171",23.86,1.26,지분율 변동
20251105000205,2025-11-05,01415892,제이알글로벌리츠,약식,미래에셋자산운용,"17,523,085","2,303,762",8.88,1.17,지분율 변동
20251105000204,2025-11-05,01394377,이지스밸류플러스리츠,약식,미래에셋자산운용,"4,255,018","298,141",6.13,-1.39,지분율 변동
20251105000203,2025-11-05,01363818,롯데리츠,약식,미래에셋자산운용,"29,765,992","3,763,586",10.30,1.30,지분율 변동
20251105000202,2025-11-05,01276594,신한알파리츠,약식,미래에셋자산운용,"18,966,286","1,543,203",15.68,1.27,지분율 변동
